customer_id,transaction_amount,transaction_type,transaction_time,is_fraud
7155,446.1165265443051,online,2021-01-03 01:41:00,0
1719,260.029001934519,online,2021-01-03 01:42:00,0
7516,747.9978893719502,offline,2021-01-03 01:43:00,0
5579,637.8481761519791,offline,2021-01-03 01:44:00,0
1972,774.8094481653651,offline,2021-01-03 01:45:00,0
4718,331.4321667744231,offline,2021-01-03 01:46:00,0
8395,743.1137502216887,offline,2021-01-03 01:47:00,0
5402,863.680203666135,online,2021-01-03 01:48:00,1
5552,351.821749474386,online,2021-01-03 01:49:00,0
3207,346.496862950215,online,2021-01-03 01:50:00,0
5426,900.951889867362,offline,2021-01-03 01:51:00,0
7919,59.29235065583204,offline,2021-01-03 01:52:00,0
9835,356.6875116735359,online,2021-01-03 01:53:00,0
9386,127.48576715108604,offline,2021-01-03 01:54:00,0
9680,38.69078434747647,online,2021-01-03 01:55:00,0
3204,121.7407234703539,online,2021-01-03 01:56:00,1
6345,436.9333332684742,online,2021-01-03 01:57:00,0
4276,690.0865085355128,offline,2021-01-03 01:58:00,0
2102,296.3896001975433,offline,2021-01-03 01:59:00,0
6243,851.1785543271135,online,2021-01-03 02:00:00,0
7614,443.2394724509665,online,2021-01-03 02:01:00,0
9707,968.5457704521261,offline,2021-01-03 02:02:00,0
6223,954.614112749263,offline,2021-01-03 02:03:00,0
9584,775.5434604401469,offline,2021-01-03 02:04:00,0
1630,933.081441185152,offline,2021-01-03 02:05:00,0
7683,710.0251153995005,online,2021-01-03 02:06:00,0
1277,896.6273580912696,online,2021-01-03 02:07:00,0
1232,244.10898019264346,offline,2021-01-03 02:08:00,0
6690,351.9659981750307,offline,2021-01-03 02:09:00,0
8659,755.400765344813,offline,2021-01-03 02:10:00,0
1025,430.3156258244915,offline,2021-01-03 02:11:00,0
8468,838.9541594862727,online,2021-01-03 02:12:00,1
7410,878.8624828718973,offline,2021-01-03 02:13:00,0
9652,306.73218987371564,offline,2021-01-03 02:14:00,0
4764,825.2163001076777,online,2021-01-03 02:15:00,0
7599,162.72162835449856,offline,2021-01-03 02:16:00,0
6102,340.8547444214806,online,2021-01-03 02:17:00,0
8006,522.7853016101751,online,2021-01-03 02:18:00,0
4483,234.17932448285325,online,2021-01-03 02:19:00,0
2994,583.4751512794473,offline,2021-01-03 02:20:00,0
9682,582.9081279304701,online,2021-01-03 02:21:00,0
2072,214.83386590239667,offline,2021-01-03 02:22:00,0
7707,797.6849314366021,offline,2021-01-03 02:23:00,0
1215,635.328044517382,online,2021-01-03 02:24:00,0
8605,324.5829017567047,online,2021-01-03 02:25:00,0
3606,239.862935635589,online,2021-01-03 02:26:00,0
9350,879.9626374461485,offline,2021-01-03 02:27:00,0
5781,837.3848227724062,offline,2021-01-03 02:28:00,0
4313,237.46306810697106,online,2021-01-03 02:29:00,0
8763,45.24917425134368,offline,2021-01-03 02:30:00,0
6939,806.4872697856927,online,2021-01-03 02:31:00,0
3295,619.3534697123927,offline,2021-01-03 02:32:00,0
6685,109.8732077729251,offline,2021-01-03 02:33:00,0
2696,591.4846241567062,offline,2021-01-03 02:34:00,0
2946,457.6608585080773,offline,2021-01-03 02:35:00,0
3783,776.8048241989546,online,2021-01-03 02:36:00,0
4644,216.99399373714272,online,2021-01-03 02:37:00,0
6241,458.62517686197623,online,2021-01-03 02:38:00,0
7420,164.6816731093976,offline,2021-01-03 02:39:00,0
8557,957.9519555327382,offline,2021-01-03 02:40:00,0
3645,780.9507753559125,online,2021-01-03 02:41:00,0
7589,739.3552022363825,online,2021-01-03 02:42:00,0
7353,693.3045983705939,online,2021-01-03 02:43:00,0
2932,429.1030780417179,offline,2021-01-03 02:44:00,0
2757,924.0495915461133,online,2021-01-03 02:45:00,0
6085,82.18784180773534,online,2021-01-03 02:46:00,0
6637,805.2264809621623,online,2021-01-03 02:47:00,0
2116,223.08040478467535,online,2021-01-03 02:48:00,0
1492,330.7876760775095,online,2021-01-03 02:49:00,0
9811,524.2354316776352,online,2021-01-03 02:50:00,0
8888,784.8284609450237,online,2021-01-03 02:51:00,0
7474,840.1495585771993,online,2021-01-03 02:52:00,0
5958,587.8949276585237,online,2021-01-03 02:53:00,0
3743,409.00513404533837,offline,2021-01-03 02:54:00,0
8866,947.0373971891779,online,2021-01-03 02:55:00,0
8160,254.05608288097466,online,2021-01-03 02:56:00,0
6451,805.063630121829,online,2021-01-03 02:57:00,0
6258,615.9291252336717,offline,2021-01-03 02:58:00,0
9548,383.1260667163616,offline,2021-01-03 02:59:00,0
8186,11.354304519901433,online,2021-01-03 03:00:00,0
7102,452.13330833514055,offline,2021-01-03 03:01:00,0
1619,283.95279756687626,offline,2021-01-03 03:02:00,0
1882,113.303147192305,online,2021-01-03 03:03:00,1
9988,84.406979684704,offline,2021-01-03 03:04:00,0
4642,354.08274403848594,offline,2021-01-03 03:05:00,0
2296,618.609814853242,online,2021-01-03 03:06:00,0
9436,839.1441222111259,online,2021-01-03 03:07:00,0
3895,191.72761249785364,offline,2021-01-03 03:08:00,0
7593,430.39753159595915,online,2021-01-03 03:09:00,0
1929,398.03657874073065,online,2021-01-03 03:10:00,0
6366,518.2600691164305,online,2021-01-03 03:11:00,0
9711,811.4913981014573,offline,2021-01-03 03:12:00,0
4212,558.1087658192425,online,2021-01-03 03:13:00,0
3409,848.1883643672712,offline,2021-01-03 03:14:00,0
9199,523.366238508288,offline,2021-01-03 03:15:00,0
4423,607.8088915294587,online,2021-01-03 03:16:00,0
7976,443.0094100680599,offline,2021-01-03 03:17:00,0
8594,824.8646244926773,online,2021-01-03 03:18:00,0
6158,924.5889343010061,online,2021-01-03 03:19:00,0
4667,642.7532907419142,online,2021-01-03 03:20:00,0
6973,822.5746246811749,online,2021-01-03 03:21:00,0
7236,68.4133006591093,online,2021-01-03 03:22:00,0
9277,907.050633932191,offline,2021-01-03 03:23:00,0
3468,197.03581617073334,offline,2021-01-03 03:24:00,0
7217,263.95522305254985,online,2021-01-03 03:25:00,0
4619,62.79676752467878,offline,2021-01-03 03:26:00,0
2636,965.7461158043185,offline,2021-01-03 03:27:00,0
9155,853.4907409934926,offline,2021-01-03 03:28:00,0
4583,914.052758050173,offline,2021-01-03 03:29:00,0
5009,848.7440060824148,online,2021-01-03 03:30:00,0
4326,484.73524719407595,online,2021-01-03 03:31:00,0
9148,924.8411147498558,online,2021-01-03 03:32:00,0
3217,969.7780922229164,offline,2021-01-03 03:33:00,0
5967,507.5413070215036,offline,2021-01-03 03:34:00,0
3369,183.8685335155498,online,2021-01-03 03:35:00,0
4638,662.0362838734634,online,2021-01-03 03:36:00,0
6722,975.6839069550349,offline,2021-01-03 03:37:00,0
5444,873.4253912602862,online,2021-01-03 03:38:00,0
8618,863.1970243844485,offline,2021-01-03 03:39:00,0
4947,934.4798366392092,online,2021-01-03 03:40:00,0
2676,895.0127379470216,online,2021-01-03 03:41:00,0
2196,778.51884737811,offline,2021-01-03 03:42:00,0
3787,721.0901038402089,online,2021-01-03 03:43:00,0
8432,272.1195020073068,online,2021-01-03 03:44:00,0
8927,625.1266212141647,online,2021-01-03 03:45:00,0
4318,526.2737354888307,online,2021-01-03 03:46:00,0
9858,863.3246506651813,online,2021-01-03 03:47:00,0
7689,496.7954477551713,online,2021-01-03 03:48:00,0
3176,136.46533590726222,offline,2021-01-03 03:49:00,0
4743,14.922760469125683,offline,2021-01-03 03:50:00,0
9792,681.0943892639785,offline,2021-01-03 03:51:00,1
5422,554.4093032558899,offline,2021-01-03 03:52:00,0
4824,337.65327531486383,offline,2021-01-03 03:53:00,1
3451,177.28242853751144,online,2021-01-03 03:54:00,0
1628,472.0481691798631,online,2021-01-03 03:55:00,0
8778,109.2836077541166,offline,2021-01-03 03:56:00,0
4696,342.7474043289317,online,2021-01-03 03:57:00,0
4674,385.41978717327805,online,2021-01-03 03:58:00,0
4929,470.9625078895825,online,2021-01-03 03:59:00,0
3765,471.95454382545836,online,2021-01-03 04:00:00,0
5369,264.4355870395344,online,2021-01-03 04:01:00,0
9307,851.7088717859677,offline,2021-01-03 04:02:00,0
5956,361.98807119417813,offline,2021-01-03 04:03:00,0
1692,237.29143580359116,online,2021-01-03 04:04:00,0
4162,184.05178457648432,offline,2021-01-03 04:05:00,0
2105,329.3526105583022,offline,2021-01-03 04:06:00,0
4008,76.87735414775902,offline,2021-01-03 04:07:00,0
3161,42.578447751161946,offline,2021-01-03 04:08:00,0
9345,609.0907748348391,online,2021-01-03 04:09:00,0
4699,622.9556646886981,offline,2021-01-03 04:10:00,0
4786,534.2923206119068,online,2021-01-03 04:11:00,0
5200,764.6623432794071,offline,2021-01-03 04:12:00,0
2913,48.7590388343072,offline,2021-01-03 04:13:00,0
6520,936.613377127373,online,2021-01-03 04:14:00,0
2772,104.11447202448991,online,2021-01-03 04:15:00,0
3780,677.2827644496576,offline,2021-01-03 04:16:00,0
8423,142.0626230514012,offline,2021-01-03 04:17:00,0
3871,881.1063789747144,online,2021-01-03 04:18:00,0
1660,515.6061540755809,offline,2021-01-03 04:19:00,0
7242,91.47060560779627,online,2021-01-03 04:20:00,0
2132,620.5568715730728,online,2021-01-03 04:21:00,0
1699,19.01884444337964,online,2021-01-03 04:22:00,0
8470,778.2619566558421,offline,2021-01-03 04:23:00,0
7297,654.0791367796621,online,2021-01-03 04:24:00,0
8812,220.4985018698722,online,2021-01-03 04:25:00,0
5557,381.00340701433277,offline,2021-01-03 04:26:00,0
3179,17.728627544001363,online,2021-01-03 04:27:00,0
9275,696.7469768214929,offline,2021-01-03 04:28:00,0
2422,329.44145613462206,offline,2021-01-03 04:29:00,0
4180,575.873026143752,online,2021-01-03 04:30:00,0
5316,957.1603516353182,offline,2021-01-03 04:31:00,0
7696,306.4720458181091,offline,2021-01-03 04:32:00,0
1614,990.3355052464451,offline,2021-01-03 04:33:00,0
5570,636.4011021474907,online,2021-01-03 04:34:00,0
1270,249.6677796226499,online,2021-01-03 04:35:00,0
3468,442.41010419104515,online,2021-01-03 04:36:00,0
4607,743.0485911597539,offline,2021-01-03 04:37:00,0
4075,452.01312860625046,online,2021-01-03 04:38:00,0
1289,77.82249166813686,online,2021-01-03 04:39:00,0
9120,176.91762476871693,offline,2021-01-03 04:40:00,0
7614,793.384768326106,online,2021-01-03 04:41:00,0
4252,651.8893449608807,offline,2021-01-03 04:42:00,0
8415,574.1272225588124,online,2021-01-03 04:43:00,0
7771,175.9457510478473,offline,2021-01-03 04:44:00,0
1278,839.379870896836,offline,2021-01-03 04:45:00,0
1580,961.1327084903876,offline,2021-01-03 04:46:00,0
5958,50.47822651576285,offline,2021-01-03 04:47:00,0
9445,87.25155194731676,online,2021-01-03 04:48:00,0
5276,885.8772582814191,offline,2021-01-03 04:49:00,0
8997,817.396731491807,offline,2021-01-03 04:50:00,0
5776,621.7551109561807,offline,2021-01-03 04:51:00,0
1824,945.5155568962765,offline,2021-01-03 04:52:00,0
4832,649.9662722120831,offline,2021-01-03 04:53:00,0
9891,223.8254229722083,offline,2021-01-03 04:54:00,1
6445,731.3559004797312,online,2021-01-03 04:55:00,1
2380,649.2532412981809,offline,2021-01-03 04:56:00,0
7534,985.8872549899291,online,2021-01-03 04:57:00,0
4156,221.75677901104385,offline,2021-01-03 04:58:00,0
5307,601.906086998973,offline,2021-01-03 04:59:00,0
6634,782.3658470028713,online,2021-01-03 05:00:00,0
9575,345.59325844478906,offline,2021-01-03 05:01:00,0
6810,385.8827872672553,offline,2021-01-03 05:02:00,0
9533,889.0228199450374,online,2021-01-03 05:03:00,0
6934,410.15293081279253,online,2021-01-03 05:04:00,0
4109,628.4855233766583,online,2021-01-03 05:05:00,0
5082,890.3457561515573,online,2021-01-03 05:06:00,0
4240,217.72831725965574,offline,2021-01-03 05:07:00,0
7028,982.0585233890797,online,2021-01-03 05:08:00,0
2849,704.9339986306226,online,2021-01-03 05:09:00,0
9497,501.16047720003036,online,2021-01-03 05:10:00,0
3749,436.6113587074877,offline,2021-01-03 05:11:00,0
7680,954.8209693959894,online,2021-01-03 05:12:00,1
1205,213.6675792543697,offline,2021-01-03 05:13:00,0
8352,318.5664242775017,offline,2021-01-03 05:14:00,0
5591,314.71482799244546,offline,2021-01-03 05:15:00,0
4450,296.11627138711884,offline,2021-01-03 05:16:00,0
8214,473.8526647635323,online,2021-01-03 05:17:00,0
4811,989.2874409351549,online,2021-01-03 05:18:00,0
6141,889.8988990490552,offline,2021-01-03 05:19:00,0
9501,334.6700726382713,online,2021-01-03 05:20:00,0
3708,428.6414145728363,online,2021-01-03 05:21:00,0
2991,672.7859389220721,online,2021-01-03 05:22:00,0
9463,26.98016388964796,online,2021-01-03 05:23:00,0
4273,821.9521220987914,offline,2021-01-03 05:24:00,0
5538,881.0000767388003,online,2021-01-03 05:25:00,0
9712,858.6283309812886,online,2021-01-03 05:26:00,0
4722,381.3038430166808,offline,2021-01-03 05:27:00,0
4551,467.3795122905661,online,2021-01-03 05:28:00,0
3832,22.26443868471827,online,2021-01-03 05:29:00,0
6679,405.40139456311533,online,2021-01-03 05:30:00,0
7579,465.8225541429355,offline,2021-01-03 05:31:00,0
1152,907.9045501377939,online,2021-01-03 05:32:00,0
6754,895.0477970196749,online,2021-01-03 05:33:00,0
3800,966.4360934470304,offline,2021-01-03 05:34:00,1
6310,886.2539352396152,online,2021-01-03 05:35:00,1
3610,18.118702333369157,offline,2021-01-03 05:36:00,0
2104,645.0462438088975,offline,2021-01-03 05:37:00,1
8361,77.55530627201038,offline,2021-01-03 05:38:00,0
5199,279.8683435161855,online,2021-01-03 05:39:00,1
4854,582.5245531758745,online,2021-01-03 05:40:00,0
8263,703.6076802234635,online,2021-01-03 05:41:00,0
2914,658.0857056579243,online,2021-01-03 05:42:00,0
8365,58.56778373455679,online,2021-01-03 05:43:00,1
4072,112.56783087385651,offline,2021-01-03 05:44:00,0
1406,137.30094480196067,offline,2021-01-03 05:45:00,0
1166,100.5002330019942,offline,2021-01-03 05:46:00,1
1508,186.45207903662904,offline,2021-01-03 05:47:00,0
2661,691.6029133984438,online,2021-01-03 05:48:00,0
4664,832.5288786475613,offline,2021-01-03 05:49:00,0
4489,414.7257511726762,offline,2021-01-03 05:50:00,0
1680,695.8536913640602,online,2021-01-03 05:51:00,1
3524,208.01609865316823,offline,2021-01-03 05:52:00,1
3120,973.547350117074,online,2021-01-03 05:53:00,0
6260,356.4975476290421,online,2021-01-03 05:54:00,0
5357,847.4082371427867,online,2021-01-03 05:55:00,0
2363,945.9127089030932,offline,2021-01-03 05:56:00,0
3292,866.0668232465492,offline,2021-01-03 05:57:00,0
2538,76.39697502488605,offline,2021-01-03 05:58:00,0
4408,653.8040857341836,offline,2021-01-03 05:59:00,0
8742,128.88979950583567,offline,2021-01-03 06:00:00,0
9752,15.606370520538746,offline,2021-01-03 06:01:00,0
2903,61.26560950363677,online,2021-01-03 06:02:00,0
1174,916.9877044825867,online,2021-01-03 06:03:00,0
3230,909.3788791177898,offline,2021-01-03 06:04:00,0
5287,233.56614388639346,offline,2021-01-03 06:05:00,0
5160,551.59060265064,online,2021-01-03 06:06:00,0
8106,955.477979643267,online,2021-01-03 06:07:00,1
4171,501.7390683997949,online,2021-01-03 06:08:00,0
2567,399.64204194430033,offline,2021-01-03 06:09:00,0
2151,488.41620710417834,offline,2021-01-03 06:10:00,0
8619,792.3136039364248,offline,2021-01-03 06:11:00,0
7033,482.50485620790295,online,2021-01-03 06:12:00,0
9560,785.4449044695458,offline,2021-01-03 06:13:00,0
5946,437.3804711845236,offline,2021-01-03 06:14:00,0
9234,259.485614499269,offline,2021-01-03 06:15:00,0
2907,333.20800252043443,offline,2021-01-03 06:16:00,0
4490,87.04522999079428,offline,2021-01-03 06:17:00,0
3535,502.4073329651836,offline,2021-01-03 06:18:00,0
5173,156.62981564013276,online,2021-01-03 06:19:00,0
2293,813.4315362713855,offline,2021-01-03 06:20:00,0
5769,426.3846684153252,online,2021-01-03 06:21:00,0
5796,767.3523007518058,online,2021-01-03 06:22:00,0
7871,954.9158232632471,online,2021-01-03 06:23:00,0
3972,850.9831702161036,offline,2021-01-03 06:24:00,0
4922,951.9490429483615,offline,2021-01-03 06:25:00,0
5997,572.257161602023,offline,2021-01-03 06:26:00,0
8032,173.67118964073646,offline,2021-01-03 06:27:00,0
1992,936.0419946418635,online,2021-01-03 06:28:00,0
9112,869.8193466908032,offline,2021-01-03 06:29:00,0
6287,865.7688611562592,online,2021-01-03 06:30:00,0
3240,696.3416831346312,offline,2021-01-03 06:31:00,0
2476,628.6670995642187,offline,2021-01-03 06:32:00,0
7426,24.57665294271818,online,2021-01-03 06:33:00,0
1389,750.573528397235,online,2021-01-03 06:34:00,0
1999,100.61976630797768,online,2021-01-03 06:35:00,1
2855,267.15342674155005,offline,2021-01-03 06:36:00,0
9125,555.9753923978235,online,2021-01-03 06:37:00,0
9850,457.2152590272812,online,2021-01-03 06:38:00,0
3763,25.616645873731503,online,2021-01-03 06:39:00,0
4663,825.7452078671952,offline,2021-01-03 06:40:00,0
5986,880.0129485050671,online,2021-01-03 06:41:00,1
2481,685.0542140617991,online,2021-01-03 06:42:00,0
8256,545.6571800702542,offline,2021-01-03 06:43:00,0
4731,961.1304605104767,online,2021-01-03 06:44:00,0
8262,128.75664567071001,online,2021-01-03 06:45:00,0
1451,740.5309531283392,online,2021-01-03 06:46:00,0
4093,137.07700676624586,offline,2021-01-03 06:47:00,0
1882,388.02635093418155,online,2021-01-03 06:48:00,0
5408,589.6296640792689,online,2021-01-03 06:49:00,0
5068,739.7168135993088,online,2021-01-03 06:50:00,0
4277,13.678939269264152,online,2021-01-03 06:51:00,0
9566,267.99190750805843,online,2021-01-03 06:52:00,0
8951,542.8183874957222,online,2021-01-03 06:53:00,0
5690,537.5449423698919,online,2021-01-03 06:54:00,0
5595,641.2501705968014,offline,2021-01-03 06:55:00,0
5559,310.81504505954024,offline,2021-01-03 06:56:00,0
8291,545.1239585780463,offline,2021-01-03 06:57:00,0
9160,197.88890966023064,online,2021-01-03 06:58:00,0
1112,195.0034922594209,offline,2021-01-03 06:59:00,0
6131,580.7983237883808,online,2021-01-03 07:00:00,0
4197,688.6178591948876,online,2021-01-03 07:01:00,0
1139,129.19596701447506,online,2021-01-03 07:02:00,0
2424,131.5620028851811,offline,2021-01-03 07:03:00,1
3949,569.6496645458459,offline,2021-01-03 07:04:00,0
4168,277.39479476080913,online,2021-01-03 07:05:00,0
9708,398.47511121870326,online,2021-01-03 07:06:00,0
7043,406.7409631711021,offline,2021-01-03 07:07:00,0
7989,186.76733069206722,offline,2021-01-03 07:08:00,0
8236,11.30148709632017,offline,2021-01-03 07:09:00,0
7261,854.6202918693173,offline,2021-01-03 07:10:00,0
1887,717.8519492087114,offline,2021-01-03 07:11:00,0
4104,693.6331725344098,offline,2021-01-03 07:12:00,0
1049,551.0400867321865,offline,2021-01-03 07:13:00,0
4951,703.9599580323393,online,2021-01-03 07:14:00,0
4560,936.3314937721495,online,2021-01-03 07:15:00,0
1018,669.0169988669983,offline,2021-01-03 07:16:00,0
5821,272.44048790817544,offline,2021-01-03 07:17:00,0
7340,574.854451223489,online,2021-01-03 07:18:00,0
9058,447.90115933254805,offline,2021-01-03 07:19:00,0
3606,560.854939801028,online,2021-01-03 07:20:00,0
8846,522.4343726386968,online,2021-01-03 07:21:00,0
9643,860.1875323761802,offline,2021-01-03 07:22:00,0
7432,655.2821023472565,online,2021-01-03 07:23:00,0
4765,196.8708931547629,offline,2021-01-03 07:24:00,0
3438,72.38661108661711,offline,2021-01-03 07:25:00,0
7358,430.12015079453346,online,2021-01-03 07:26:00,0
9319,25.454516035151954,online,2021-01-03 07:27:00,0
6941,325.1144119750023,online,2021-01-03 07:28:00,0
8644,374.3412547448334,offline,2021-01-03 07:29:00,0
5855,381.8329852698247,offline,2021-01-03 07:30:00,0
7547,979.5565240806538,offline,2021-01-03 07:31:00,0
8196,310.86186820274355,offline,2021-01-03 07:32:00,0
6911,272.57522042483504,offline,2021-01-03 07:33:00,1
7481,138.08712175686583,offline,2021-01-03 07:34:00,0
3761,515.8987473257866,offline,2021-01-03 07:35:00,0
5456,162.13756315148444,online,2021-01-03 07:36:00,1
7361,620.1317656034767,offline,2021-01-03 07:37:00,0
6693,163.60818114896605,online,2021-01-03 07:38:00,0
6788,580.9065845816092,online,2021-01-03 07:39:00,0
1201,828.00654678288,offline,2021-01-03 07:40:00,0
7160,52.09938718390171,online,2021-01-03 07:41:00,1
1517,425.54950516902386,online,2021-01-03 07:42:00,1
8737,466.4384775466471,online,2021-01-03 07:43:00,0
2988,793.1614220433313,offline,2021-01-03 07:44:00,0
4802,473.23647562608875,online,2021-01-03 07:45:00,0
6808,571.860428591757,offline,2021-01-03 07:46:00,0
8162,793.2922110521904,offline,2021-01-03 07:47:00,0
7241,564.1609079999978,offline,2021-01-03 07:48:00,0
9399,364.71641938438654,online,2021-01-03 07:49:00,0
6633,94.98385484437645,online,2021-01-03 07:50:00,0
6755,732.6164732174518,offline,2021-01-03 07:51:00,1
7309,872.4267686605335,offline,2021-01-03 07:52:00,0
5117,970.3638916499624,offline,2021-01-03 07:53:00,0
9345,927.3338819638526,online,2021-01-03 07:54:00,0
2518,799.4437297449163,online,2021-01-03 07:55:00,0
7163,647.0372129232709,online,2021-01-03 07:56:00,0
3600,783.645544372332,online,2021-01-03 07:57:00,0
3195,437.76287572354727,online,2021-01-03 07:58:00,0
4554,598.8284526429267,online,2021-01-03 07:59:00,0
3849,355.21281104779337,online,2021-01-03 08:00:00,0
2742,333.4421228305789,offline,2021-01-03 08:01:00,0
2306,759.1248555432734,online,2021-01-03 08:02:00,0
4849,459.3934544805261,offline,2021-01-03 08:03:00,0
8519,220.03965030171892,online,2021-01-03 08:04:00,0
5195,209.91878032244722,offline,2021-01-03 08:05:00,1
6178,860.5806379542342,online,2021-01-03 08:06:00,0
3555,680.9828894190445,online,2021-01-03 08:07:00,0
3305,550.5856126245346,online,2021-01-03 08:08:00,0
8619,406.92934863639584,offline,2021-01-03 08:09:00,1
3642,436.5092168792545,online,2021-01-03 08:10:00,0
7409,66.86084225299436,online,2021-01-03 08:11:00,0
5757,460.36104341916433,offline,2021-01-03 08:12:00,0
3994,797.5003615158611,online,2021-01-03 08:13:00,0
9751,394.1066152943691,online,2021-01-03 08:14:00,0
2271,389.74544001782533,offline,2021-01-03 08:15:00,0
2813,25.559417189094923,online,2021-01-03 08:16:00,0
9801,463.25690993248793,offline,2021-01-03 08:17:00,0
3461,35.08427641848719,offline,2021-01-03 08:18:00,0
5120,574.6459337286735,offline,2021-01-03 08:19:00,0
7124,511.71554776649094,online,2021-01-03 08:20:00,0
9475,841.6084139347589,online,2021-01-03 08:21:00,0
5396,585.962804816464,offline,2021-01-03 08:22:00,0
1816,330.19308176899307,offline,2021-01-03 08:23:00,0
8304,521.068699322745,online,2021-01-03 08:24:00,0
8331,702.7092921924196,online,2021-01-03 08:25:00,0
1082,103.02415745627897,online,2021-01-03 08:26:00,0
2920,624.8633475857295,offline,2021-01-03 08:27:00,0
8817,917.4600191581993,online,2021-01-03 08:28:00,0
3093,306.13899267493196,offline,2021-01-03 08:29:00,0
8071,630.3588439276482,offline,2021-01-03 08:30:00,0
8967,823.1161558467411,online,2021-01-03 08:31:00,0
9367,516.6883334642379,online,2021-01-03 08:32:00,0
6285,720.799738680181,offline,2021-01-03 08:33:00,0
5937,317.9002351043675,offline,2021-01-03 08:34:00,0
1369,312.9978683958933,online,2021-01-03 08:35:00,0
2818,670.908181580575,offline,2021-01-03 08:36:00,0
3101,708.354785233749,online,2021-01-03 08:37:00,0
4490,937.6396025170224,online,2021-01-03 08:38:00,0
2779,232.59018897079477,offline,2021-01-03 08:39:00,0
8674,473.5354201270894,offline,2021-01-03 08:40:00,0
2364,258.00833843225246,online,2021-01-03 08:41:00,0
8294,89.29123927144295,offline,2021-01-03 08:42:00,0
4676,409.1982226680128,offline,2021-01-03 08:43:00,0
3426,380.33993981532126,online,2021-01-03 08:44:00,0
9264,277.72977878236605,offline,2021-01-03 08:45:00,0
9089,304.02494222802227,online,2021-01-03 08:46:00,0
3962,366.80768828776536,offline,2021-01-03 08:47:00,0
1859,988.9492564522926,online,2021-01-03 08:48:00,0
5138,785.1281883076073,offline,2021-01-03 08:49:00,0
3424,80.68718907603788,offline,2021-01-03 08:50:00,0
5017,873.6890447218348,offline,2021-01-03 08:51:00,0
9560,636.9702931346847,offline,2021-01-03 08:52:00,0
9342,891.68782252069,offline,2021-01-03 08:53:00,0
2134,348.29259025892594,offline,2021-01-03 08:54:00,0
6166,469.8736761636016,offline,2021-01-03 08:55:00,0
6119,897.2647867350273,offline,2021-01-03 08:56:00,0
6694,279.84740455454465,online,2021-01-03 08:57:00,0
7136,916.3458674829611,offline,2021-01-03 08:58:00,1
6485,830.2147150228266,offline,2021-01-03 08:59:00,0
5164,980.7523615002004,offline,2021-01-03 09:00:00,0
3346,331.01501114619947,offline,2021-01-03 09:01:00,0
6039,243.39564820473558,offline,2021-01-03 09:02:00,0
5897,337.55822807527085,online,2021-01-03 09:03:00,0
9252,955.1032980288479,online,2021-01-03 09:04:00,0
6041,339.7425630924121,offline,2021-01-03 09:05:00,0
4901,569.5597017576657,offline,2021-01-03 09:06:00,0
2337,409.6424897606491,offline,2021-01-03 09:07:00,0
2184,402.25794303696307,offline,2021-01-03 09:08:00,0
5426,201.44482378026464,online,2021-01-03 09:09:00,0
2551,541.7087453896141,offline,2021-01-03 09:10:00,0
2629,850.9102124175348,online,2021-01-03 09:11:00,0
2526,58.990163418332095,offline,2021-01-03 09:12:00,0
2361,890.3343277267874,online,2021-01-03 09:13:00,0
5370,668.8182354859265,online,2021-01-03 09:14:00,0
6283,620.5706997691539,online,2021-01-03 09:15:00,0
8610,629.6412305947523,offline,2021-01-03 09:16:00,0
2993,303.3071375949247,offline,2021-01-03 09:17:00,0
1869,420.9930588296048,offline,2021-01-03 09:18:00,0
2014,801.2971058451725,offline,2021-01-03 09:19:00,0
1602,313.3172265669267,offline,2021-01-03 09:20:00,0
1690,475.3200074769698,online,2021-01-03 09:21:00,0
9685,29.4359486737768,online,2021-01-03 09:22:00,0
1489,736.2227694061515,online,2021-01-03 09:23:00,1
7864,423.5251549118196,offline,2021-01-03 09:24:00,0
8240,530.1051807888678,online,2021-01-03 09:25:00,0
8786,123.54242463265105,offline,2021-01-03 09:26:00,0
9024,991.7970864995625,online,2021-01-03 09:27:00,0
1294,309.4431487149975,offline,2021-01-03 09:28:00,0
6488,638.6397649804858,online,2021-01-03 09:29:00,0
5027,585.4239814059207,offline,2021-01-03 09:30:00,0
3912,787.2412818857405,online,2021-01-03 09:31:00,0
5744,300.898586065741,online,2021-01-03 09:32:00,0
2873,758.3680715472649,online,2021-01-03 09:33:00,0
4258,388.676713378877,offline,2021-01-03 09:34:00,0
3817,417.0493561878856,online,2021-01-03 09:35:00,0
9636,675.9854012219024,online,2021-01-03 09:36:00,0
4641,786.4429140230641,online,2021-01-03 09:37:00,0
5458,670.1979697593534,offline,2021-01-03 09:38:00,0
6307,900.8807253654405,online,2021-01-03 09:39:00,1
9933,292.3074392149667,offline,2021-01-03 09:40:00,0
3041,901.6105647809298,online,2021-01-03 09:41:00,0
1679,139.5548906839449,online,2021-01-03 09:42:00,0
6738,662.9350158396808,offline,2021-01-03 09:43:00,0
6668,552.1543448663757,offline,2021-01-03 09:44:00,0
8697,499.6895810114336,online,2021-01-03 09:45:00,0
9033,317.8029085735565,offline,2021-01-03 09:46:00,0
1062,508.69541785515185,offline,2021-01-03 09:47:00,0
8829,170.15562282085622,offline,2021-01-03 09:48:00,0
8352,375.62773476955886,online,2021-01-03 09:49:00,0
7915,107.69410830903864,online,2021-01-03 09:50:00,0
9326,576.1281337884564,online,2021-01-03 09:51:00,0
